k,S(k)
1.414213562373095034e-01,1.209352618047887518e-10
4.242640687119285103e-01,0.000000000000000000e+00
7.071067811865474617e-01,0.000000000000000000e+00
9.899494936611665796e-01,7.604985258332028025e+03
1.272792206135785475e+00,0.000000000000000000e+00
1.555634918610404593e+00,1.480544810011787149e+02
1.838477631085023489e+00,0.000000000000000000e+00
2.121320343559642829e+00,9.150857000298906030e+01
2.404163056034261281e+00,0.000000000000000000e+00
2.687005768508880621e+00,0.000000000000000000e+00
2.969848480983499517e+00,2.776230706599194491e+02
3.252691193458118413e+00,6.183630888478602117e+01
3.535533905932737753e+00,3.125365329033784434e+01
3.818376618407356649e+00,0.000000000000000000e+00
4.101219330881975544e+00,4.870582787029031380e+01
4.384062043356594884e+00,2.403547899340361482e+01
4.666904755831213336e+00,0.000000000000000000e+00
4.949747468305832676e+00,4.036435741467278859e+01
5.232590180780452016e+00,3.290909282044523110e+01
5.515432893255070468e+00,1.886918363093725759e+01
5.798275605729688920e+00,1.305487516462513753e+01
6.081118318204309148e+00,2.785529343952896042e+01
6.363961030678927600e+00,1.341786595979480268e+01
6.646803743153546051e+00,1.107582761974597219e+01
6.929646455628166279e+00,2.953288323535096183e+01
7.212489168102784731e+00,1.323829871131294844e+01
7.495331880577403183e+00,9.850643552628094213e+00
7.778174593052023411e+00,7.191317922389613315e+00
8.061017305526641863e+00,1.473019253911666659e+01
8.343860018001260315e+00,1.227424365742172618e+01
8.626702730475880543e+00,7.380039598203360640e+00
8.909545442950498995e+00,1.126516735500526778e+01
9.192388155425117446e+00,1.077323030455362662e+01
9.475230867899735898e+00,7.299391384126890259e+00
9.758073580374356126e+00,6.674517654126134403e+00
1.004091629284897458e+01,8.955193344126701760e+00
1.032375900532359481e+01,7.604403863393861762e+00
1.060660171779821326e+01,4.512109111057426070e+00
1.088944443027283171e+01,5.514410816984452346e+00
1.117228714274745016e+01,5.504000328063965775e+00
1.145512985522206861e+01,4.375586252400455400e+00
1.173797256769668884e+01,4.802344511281064321e+00
1.202081528017130729e+01,4.195824215216310549e+00
1.230365799264592752e+01,4.175711529619584361e+00
1.258650070512054597e+01,0.000000000000000000e+00
1.286934341759516442e+01,3.953096288866551067e+00
1.315218613006978288e+01,0.000000000000000000e+00
1.343502884254440310e+01,3.807787404673379505e+00
1.371787155501902156e+01,0.000000000000000000e+00
1.400071426749364178e+01,0.000000000000000000e+00
