k,S(k)
1.414213562373095034e-01,1.209352618047887518e-10
4.242640687119285103e-01,0.000000000000000000e+00
7.071067811865474617e-01,0.000000000000000000e+00
9.899494936611665796e-01,7.332675908834215761e+02
1.272792206135785475e+00,0.000000000000000000e+00
1.555634918610404593e+00,5.696122804792920533e+02
1.838477631085023489e+00,0.000000000000000000e+00
2.121320343559642829e+00,3.790732000692467523e+02
2.404163056034261281e+00,0.000000000000000000e+00
2.687005768508880621e+00,0.000000000000000000e+00
2.969848480983499517e+00,2.612766536873586460e+02
3.252691193458118413e+00,2.328998081650992162e+02
3.535533905932737753e+00,1.896458867826909227e+02
3.818376618407356649e+00,0.000000000000000000e+00
4.101219330881975544e+00,1.589762274733794527e+02
4.384062043356594884e+00,1.398524873543668434e+02
4.666904755831213336e+00,0.000000000000000000e+00
4.949747468305832676e+00,1.171204430335761373e+02
5.232590180780452016e+00,1.189563086579526612e+02
5.515432893255070468e+00,1.025490802758904465e+02
5.798275605729688920e+00,9.271094032210105240e+01
6.081118318204309148e+00,9.331125778832797835e+01
6.363961030678927600e+00,8.062318551076674567e+01
6.646803743153546051e+00,7.494771165280963032e+01
6.929646455628166279e+00,7.984027374678342426e+01
7.212489168102784731e+00,7.232348677337368770e+01
7.495331880577403183e+00,6.576610975802600478e+01
7.778174593052023411e+00,5.911792936021383582e+01
8.061017305526641863e+00,6.501408271509657766e+01
8.343860018001260315e+00,6.561957686024825875e+01
8.626702730475880543e+00,5.500531128950278514e+01
8.909545442950498995e+00,5.688984915693220756e+01
9.192388155425117446e+00,5.806753036431649662e+01
9.475230867899735898e+00,5.221955350885303915e+01
9.758073580374356126e+00,5.114621025289848433e+01
1.004091629284897458e+01,5.010367564171215804e+01
1.032375900532359481e+01,5.184538630281382154e+01
1.060660171779821326e+01,3.918037959651535118e+01
1.088944443027283171e+01,4.392194714602374006e+01
1.117228714274745016e+01,4.405600262594224148e+01
1.145512985522206861e+01,3.788550499667372407e+01
1.173797256769668884e+01,3.859132877732078981e+01
1.202081528017130729e+01,3.538521374755997329e+01
1.230365799264592752e+01,3.737915913336097162e+01
1.258650070512054597e+01,0.000000000000000000e+00
1.286934341759516442e+01,3.460900630360890773e+01
1.315218613006978288e+01,0.000000000000000000e+00
1.343502884254440310e+01,3.558903560991782911e+01
1.371787155501902156e+01,0.000000000000000000e+00
1.400071426749364178e+01,0.000000000000000000e+00
