k,S(k)
1.414213562373095034e-01,1.209352618047887518e-10
4.242640687119285103e-01,0.000000000000000000e+00
7.071067811865474617e-01,0.000000000000000000e+00
9.899494936611665796e-01,6.533711704994863794e+03
1.272792206135785475e+00,0.000000000000000000e+00
1.555634918610404593e+00,4.317456192471763643e+02
1.838477631085023489e+00,0.000000000000000000e+00
2.121320343559642829e+00,1.751530644548259090e+02
2.404163056034261281e+00,0.000000000000000000e+00
2.687005768508880621e+00,0.000000000000000000e+00
2.969848480983499517e+00,1.736826805080787608e+02
3.252691193458118413e+00,1.056903345481607346e+02
3.535533905932737753e+00,6.579535775333113179e+01
3.818376618407356649e+00,0.000000000000000000e+00
4.101219330881975544e+00,6.125166390384273285e+01
4.384062043356594884e+00,4.518579015099108886e+01
4.666904755831213336e+00,0.000000000000000000e+00
4.949747468305832676e+00,3.822675684438558363e+01
5.232590180780452016e+00,4.003218960812142058e+01
5.515432893255070468e+00,3.159393307334742218e+01
5.798275605729688920e+00,2.574269222774096377e+01
6.081118318204309148e+00,3.014052611237575263e+01
6.363961030678927600e+00,2.282350694034582261e+01
6.646803743153546051e+00,2.124245380289335117e+01
6.929646455628166279e+00,2.574516367535444772e+01
7.212489168102784731e+00,2.013917161103590914e+01
7.495331880577403183e+00,1.772371163283057172e+01
7.778174593052023411e+00,1.473956968834443693e+01
8.061017305526641863e+00,1.854966862154686780e+01
8.343860018001260315e+00,1.860801499787901037e+01
8.626702730475880543e+00,1.436964136168310802e+01
8.909545442950498995e+00,1.558138885592352096e+01
9.192388155425117446e+00,1.609964939297798381e+01
9.475230867899735898e+00,1.330495804375992108e+01
9.758073580374356126e+00,1.318050430729531719e+01
1.004091629284897458e+01,1.340690312247357241e+01
1.032375900532359481e+01,1.369052025988853316e+01
1.060660171779821326e+01,9.837787291867446271e+00
1.088944443027283171e+01,1.120620466243872038e+01
1.117228714274745016e+01,1.107800066030025654e+01
1.145512985522206861e+01,9.118645420426496173e+00
1.173797256769668884e+01,1.029050197267324585e+01
1.202081528017130729e+01,8.779125578767970950e+00
1.230365799264592752e+01,9.277175185514773048e+00
1.258650070512054597e+01,0.000000000000000000e+00
1.286934341759516442e+01,8.416578490250497424e+00
1.315218613006978288e+01,0.000000000000000000e+00
1.343502884254440310e+01,8.508096412461867430e+00
1.371787155501902156e+01,0.000000000000000000e+00
1.400071426749364178e+01,0.000000000000000000e+00
